Bâle-Ville,858,9,849,171,678,980,9,971,183,788,207,4,203,54,149,636,3,633,110,523,137,2,135,19,116
Bâle-Campagne,724,21,703,156,547,903,23,880,177,703,72,3,69,22,47,632,15,617,129,488,199,5,194,26,168
Argovie,1576,48,1528,351,1177,2013,52,1961,410,1551,165,7,158,59,99,1446,33,1413,287,1126,402,12,390,64,326
,,,,,,,,,,,,,,,,,,,,,,,,,
Zurich,3081,72,3009,877,2132,3717,75,3642,1023,2619,505,14,491,191,300,2561,52,2509,652,1857,651,9,642,180,462
,,,,,,,,,,,,,,,,,,,,,,,,,
Suisse orientale,3079,108,2971,806,2165,4007,124,3883,969,2914,375,25,350,120,230,2629,67,2562,666,1896,1003,32,971,183,788
Glaris,81,4,77,12,65,123,4,119,20,99,16,1,15,4,11,72,2,70,9,61,35,1,34,7,27
Schaffhouse,180,1,179,65,114,209,1,208,71,137,27,0,27,15,12,149,1,148,51,97,33,0,33,5,28
Appenzell Rh.-Ext.,127,4,123,28,95,164,4,160,31,129,25,2,23,4,19,105,1,104,23,81,34,1,33,4,29
Appenzell Rh.-Int.,38,5,33,4,29,49,5,44,6,38,4,1,3,2,1,30,3,27,2,25,15,1,14,2,12
Saint-Gall,1263,45,1218,308,910,1578,54,1524,355,1169,155,13,142,49,93,1081,24,1057,259,798,342,17,325,47,278
Grisons,778,21,757,130,627,1100,24,1076,174,902,83,4,79,10,69,646,14,632,108,524,371,6,365,56,309
Thurgovie,612,28,584,259,325,784,32,752,312,440,65,4,61,36,25,546,22,524,214,310,173,6,167,62,105
,,,,,,,,,,,,,,,,,,,,,,,,,
Suisse centrale,2257,66,2191,645,1546,2878,68,2810,736,2074,287,12,275,124,151,1960,47,1913,511,1402,631,9,622,101,521
Lucerne,1079,31,1048,337,711,1374,33,1341,382,959,148,6,142,64,78,946,23,923,266,657,280,4,276,52,224
Uri,184,11,173,44,129,233,11,222,51,171,15,1,14,8,6,158,8,150,37,113,60,2,58,6,52
Schwytz,467,12,455,147,308,607,12,595,170,425,58,2,56,27,29,398,9,389,114,275,151,1,150,29,121
Obwald,94,3,91,29,62,114,3,111,31,80,15,2,13,6,7,73,0,73,23,50,26,1,25,2,23
Nidwald,108,3,105,32,73,141,3,138,39,99,7,0,7,5,2,100,2,98,29,69,34,1,33,5,28
Zoug,325,6,319,56,263,409,6,403,63,340,44,1,43,14,29,285,5,280,42,238,80,0,80,7,73
,,,,,,,,,,,,,,,,,,,,,,,,,
Tessin,1708,35,1673,389,1284,2260,37,2223,440,1783,178,8,170,80,90,1552,25,1527,288,1239,530,4,526,72,454
,,,,,,,,,,,,,,,,,,,,,,,,,
Total,23527,637,22890,5923,16967,29955,679,29276,6740,22536,2890,126,2764,1022,1742,20582,447,20135,4655,15480,6483,106,6377,1063,5314
,,,,,,,,,,,,,,,,,,,,,,,,,
Région lémanique,4617,115,4502,974,3528,6176,128,6048,1096,4952,588,25,563,187,376,4082,71,4011,728,3283,1506,32,1474,181,1293
Vaud,2670,60,2610,459,2151,3633,68,3565,522,3043,283,15,268,83,185,2397,34,2363,349,2014,953,19,934,90,844
Valais,822,31,791,248,543,1151,36,1115,288,827,82,4,78,27,51,762,24,738,193,545,307,8,299,68,231
Genève,1125,24,1101,267,834,1392,24,1368,286,1082,223,6,217,77,140,923,13,910,186,724,246,5,241,23,218
,,,,,,,,,,,,,,,,,,,,,,,,,
Espace Mittelland,5422,146,5276,1528,3748,6926,150,6776,1757,5019,604,25,579,225,354,4787,106,4681,1246,3435,1535,19,1516,286,1230
Berne,3234,79,3155,988,2167,4059,82,3977,1127,2850,351,16,335,141,194,2824,57,2767,816,1951,884,9,875,170,705
Fribourg,638,23,615,147,468,867,23,844,169,675,60,3,57,20,37,613,14,599,125,474,194,6,188,24,164
Soleure,813,15,798,199,599,1025,15,1010,222,788,81,2,79,28,51,716,11,705,158,547,228,2,226,36,190
Neuchâtel,540,23,517,128,389,674,24,650,158,492,85,3,82,24,58,461,20,441,98,343,128,1,127,36,91
Jura,197,6,191,66,125,301,6,295,81,214,27,1,26,12,14,173,4,169,49,120,101,1,100,20,80
,,,,,,,,,,,,,,,,,,,,,,,,,
Suisse du Nord-Ouest,3229,79,3150,727,2423,3989,88,3901,835,3066,425,14,411,147,264,2810,59,2751,573,2178,754,15,739,115,624
Bâle-Ville,864,9,855,204,651,975,9,966,214,752,187,4,183,55,128,653,5,648,134,514,135,0,135,25,110
Bâle-Campagne,674,20,654,139,515,849,21,828,167,661,78,5,73,31,42,603,12,591,116,475,168,4,164,20,144
Argovie,1691,50,1641,384,1257,2165,58,2107,454,1653,160,5,155,61,94,1554,42,1512,323,1189,451,11,440,70,370
,,,,,,,,,,,,,,,,,,,,,,,,,
Zurich,3135,84,3051,804,2247,3714,91,3623,897,2726,518,19,499,180,319,2584,59,2525,590,1935,612,13,599,127,472
,,,,,,,,,,,,,,,,,,,,,,,,,
Suisse orientale,3265,109,3156,914,2242,4160,114,4046,1029,3017,385,14,371,143,228,2824,86,2738,744,1994,951,14,937,142,795
Glaris,110,5,105,18,87,127,5,122,18,104,18,1,17,7,10,85,2,83,11,72,24,2,22,0,22
Schaffhouse,197,8,189,66,123,235,8,227,75,152,28,2,26,6,20,167,5,162,61,101,40,1,39,8,31
Appenzell Rh.-Ext.,135,2,133,22,111,160,2,158,24,134,24,0,24,6,18,111,2,109,15,94,25,0,25,3,22
Appenzell Rh.-Int.,29,3,26,8,18,30,3,27,8,19,4,1,3,0,3,22,2,20,7,13,4,0,4,1,3
Saint-Gall,1349,32,1317,346,971,1673,33,1640,377,1263,171,7,164,68,96,1140,22,1118,262,856,362,4,358,47,311
Grisons,786,33,753,149,604,1150,37,1113,188,925,75,2,73,18,55,721,30,691,120,571,354,5,349,50,299
Thurgovie,659,26,633,305,328,785,26,759,339,420,65,1,64,38,26,578,23,555,268,287,142,2,140,33,107
,,,,,,,,,,,,,,,,,,,,,,,,,
Suisse centrale,2097,58,2039,571,1468,2693,61,2632,657,1975,192,14,178,76,102,1886,39,1847,460,1387,615,8,607,121,486
Lucerne,1057,25,1032,318,714,1356,26,1330,358,972,95,7,88,38,50,960,16,944,255,689,301,3,298,65,233
Uri,163,4,159,32,127,221,4,217,37,180,14,0,14,9,5,141,3,138,22,116,66,1,65,6,59
Schwytz,415,21,394,121,273,528,23,505,141,364,36,5,31,14,17,380,15,365,103,262,112,3,109,24,85
Obwald,100,6,94,31,63,133,6,127,39,88,14,1,13,3,10,81,4,77,26,51,38,1,37,10,27
Nidwald,113,0,113,31,82,124,0,124,34,90,10,0,10,5,5,102,0,102,26,76,12,0,12,3,9
Zoug,249,2,247,38,209,331,2,329,48,281,23,1,22,7,15,222,1,221,28,193,86,0,86,13,73
,,,,,,,,,,,,,,,,,,,,,,,,,
Tessin,1762,46,1716,405,1311,2297,47,2250,469,1781,178,15,163,64,99,1609,27,1582,314,1268,510,5,505,91,414
,,,,,,,,,,,,,,,,,,,,,,,,,
Total,22852,661,22191,6258,15933,28933,723,28210,7149,21061,2950,124,2826,1141,1685,19778,480,19298,4866,14432,6205,119,6086,1142,4944
,,,,,,,,,,,,,,,,,,,,,,,,,
Région lémanique,4618,133,4485,1090,3395,6097,154,5943,1251,4692,624,23,601,225,376,4054,95,3959,808,3151,1419,36,1383,218,1165
Vaud,2620,67,2553,500,2053,3498,79,3419,589,2830,287,12,275,97,178,2373,48,2325,375,1950,838,19,819,117,702
Valais,914,37,877,267,610,1251,45,1206,310,896,105,2,103,35,68,822,30,792,215,577,324,13,311,60,251
Genève,1084,29,1055,323,732,1348,30,1318,352,966,232,9,223,93,130,859,17,842,218,624,257,4,253,41,212
,,,,,,,,,,,,,,,,,,,,,,,,,
Espace Mittelland,5291,152,5139,1586,3553,6676,165,6511,1833,4678,600,24,576,278,298,4624,112,4512,1249,3263,1452,29,1423,306,1117
Berne,3176,79,3097,1056,2041,3954,83,3871,1204,2667,364,13,351,177,174,2753,59,2694,833,1861,837,11,826,194,632
Fribourg,573,28,545,130,415,767,31,736,154,582,56,5,51,18,33,516,23,493,110,383,195,3,192,26,166
Soleure,777,20,757,178,579,969,21,948,199,749,82,1,81,34,47,705,15,690,139,551,182,5,177,26,151
Neuchâtel,518,16,502,151,351,662,21,641,188,453,82,5,77,44,33,419,8,411,100,311,161,8,153,44,109
Jura,247,9,238,71,167,324,9,315,88,227,16,0,16,5,11,231,7,224,67,157,77,2,75,16,59
,,,,,,,,,,,,,,,,,,,,,,,,,
Suisse du Nord-Ouest,2870,71,2799,730,2069,3477,75,3402,807,2595,405,19,386,141,245,2432,47,2385,559,1826,640,9,631,107,524
Bâle-Ville,787,9,778,199,579,873,9,864,204,660,181,5,176,59,117,578,3,575,128,447,114,1,113,17,96
Bâle-Campagne,552,13,539,123,416,688,13,675,139,536,65,4,61,20,41,485,8,477,92,385,138,1,137,27,110
Argovie,1531,49,1482,408,1074,1916,53,1863,464,1399,159,10,149,62,87,1369,36,1333,339,994,388,7,381,63,318
,,,,,,,,,,,,,,,,,,,,,,,,,
Zurich,2960,94,2866,902,1964,3512,103,3409,1024,2385,511,20,491,207,284,2452,69,2383,676,1707,549,14,535,141,394
,,,,,,,,,,,,,,,,,,,,,,,,,
Suisse orientale,3314,108,3206,987,2219,4192,114,4078,1121,2957,430,19,411,151,260,2793,82,2711,793,1918,969,13,956,177,779
Glaris,98,2,96,12,84,125,2,123,17,106,13,2,11,1,10,82,0,82,13,69,30,0,30,3,27
Schaffhouse,151,9,142,44,98,184,10,174,53,121,24,1,23,7,16,120,7,113,37,76,40,2,38,9,29
Appenzell Rh.-Ext.,138,7,131,26,105,167,7,160,27,133,20,2,18,4,14,112,5,107,17,90,35,0,35,6,29
Appenzell Rh.-Int.,30,1,29,9,20,34,1,33,10,23,3,1,2,0,2,29,0,29,10,19,2,0,2,0,2
Saint-Gall,1322,30,1292,362,930,1644,31,1613,397,1216,183,6,177,69,108,1090,22,1068,279,789,371,3,368,49,319
Grisons,837,31,806,162,644,1147,32,1115,193,922,106,5,101,16,85,699,22,677,123,554,342,5,337,54,283
Thurgovie,738,28,710,372,338,891,31,860,424,436,81,2,79,54,25,661,26,635,314,321,149,3,146,56,90
,,,,,,,,,,,,,,,,,,,,,,,,,
Suisse centrale,2076,67,2009,539,1470,2661,72,2589,631,1958,216,11,205,74,131,1837,52,1785,450,1335,608,9,599,107,492
Lucerne,1058,27,1031,285,746,1331,28,1303,324,979,112,3,109,45,64,922,24,898,235,663,297,1,296,44,252
Uri,142,7,135,41,94,206,7,199,54,145,11,1,10,0,10,134,5,129,42,87,61,1,60,12,48
Schwytz,374,20,354,107,247,493,22,471,122,349,46,4,42,19,23,329,14,315,87,228,118,4,114,16,98
Obwald,110,6,104,25,79,128,6,122,29,93,13,3,10,2,8,92,2,90,20,70,23,1,22,7,15
Nidwald,82,1,81,19,62,117,2,115,32,83,8,0,8,3,5,73,1,72,16,56,36,1,35,13,22
Zoug,310,6,304,62,242,386,7,379,70,309,26,0,26,5,21,287,6,281,50,231,73,1,72,15,57
,,,,,,,,,,,,,,,,,,,,,,,,,
Tessin,1723,36,1687,424,1263,2318,40,2278,482,1796,164,8,156,65,91,1586,23,1563,331,1232,568,9,559,86,473
,,,,,,,,,,,,,,,,,,,,,,,,,
Total,23272,748,22524,6769,15755,29517,834,28683,7844,20839,3083,148,2935,1239,1696,19986,518,19468,5254,14214,6448,168,6280,1351,4929
,,,,,,,,,,,,,,,,,,,,,,,,,
Région lémanique,4718,150,4568,1203,3365,6216,164,6052,1409,4643,625,23,602,233,369,4104,100,4004,924,3080,1487,41,1446,252,1194
Vaud,2725,74,2651,591,2060,3621,84,3537,701,2836,297,11,286,108,178,2453,47,2406,471,1935,871,26,845,122,723
Valais,871,48,823,222,601,1179,52,1127,272,855,98,5,93,28,65,751,39,712,180,532,330,8,322,64,258
Genève,1122,28,1094,390,704,1416,28,1388,436,952,230,7,223,97,126,900,14,886,273,613,286,7,279,66,213
,,,,,,,,,,,,,,,,,,,,,,,,,
Espace Mittelland,5397,196,5201,1629,3572,6831,223,6608,1905,4703,639,37,602,263,339,4684,145,4539,1297,3242,1508,41,1467,345,1122
Berne,3237,93,3144,1031,2113,4011,106,3905,1177,2728,357,16,341,148,193,2773,70,2703,830,1873,881,20,861,199,662
Fribourg,600,35,565,175,390,807,40,767,215,552,77,7,70,39,31,547,24,523,137,386,183,9,174,39,135
Soleure,767,21,746,204,542,961,23,938,234,704,88,5,83,33,50,679,15,664,159,505,194,3,191,42,149
Neuchâtel,569,29,540,156,384,737,31,706,188,518,91,6,85,33,52,474,21,453,116,337,172,4,168,39,129
Jura,224,18,206,63,143,315,23,292,91,201,26,3,23,10,13,211,15,196,55,141,78,5,73,26,47
,,,,,,,,,,,,,,,,,,,,,,,,,
Suisse du Nord-Ouest,2853,86,2767,764,2003,3464,91,3373,878,2495,410,22,388,144,244,2406,56,2350,603,1747,648,13,635,131,504
Bâle-Ville,732,11,721,191,530,833,11,822,203,619,202,10,192,74,118,521,1,520,112,408,110,0,110,17,93
Bâle-Campagne,574,19,555,149,406,708,20,688,177,511,55,3,52,21,31,493,12,481,129,352,160,5,155,27,128
Argovie,1547,56,1491,424,1067,1923,60,1863,498,1365,153,9,144,49,95,1392,43,1349,362,987,378,8,370,87,283
,,,,,,,,,,,,,,,,,,,,,,,,,
Zurich,3102,90,3012,1187,1825,3738,91,3647,1352,2295,544,25,519,276,243,2547,55,2492,857,1635,647,11,636,219,417
,,,,,,,,,,,,,,,,,,,,,,,,,
Suisse orientale,3253,122,3131,892,2239,4126,143,3983,1040,2943,424,23,401,146,255,2722,86,2636,712,1924,980,34,946,182,764
Glaris,110,4,106,16,90,127,4,123,16,107,20,2,18,5,13,88,2,86,10,76,19,0,19,1,18
Schaffhouse,168,7,161,50,111,200,7,193,55,138,29,1,28,12,16,135,6,129,35,94,36,0,36,8,28
Appenzell Rh.-Ext.,132,6,126,24,102,151,7,144,27,117,21,3,18,4,14,109,2,107,22,85,21,2,19,1,18
Appenzell Rh.-Int.,32,2,30,6,24,38,2,36,6,30,7,2,5,4,1,21,0,21,2,19,10,0,10,0,10
Saint-Gall,1310,47,1263,331,932,1662,55,1607,387,1220,174,6,168,52,116,1116,35,1081,261,820,372,14,358,74,284
Grisons,819,35,784,146,638,1120,45,1075,191,884,100,3,97,31,66,653,28,625,109,516,367,14,353,51,302
Thurgovie,682,21,661,319,342,828,23,805,358,447,73,6,67,38,29,600,13,587,273,314,155,4,151,47,104
,,,,,,,,,,,,,,,,,,,,,,,,,
Suisse centrale,2178,68,2110,658,1452,2711,74,2637,742,1895,263,13,250,110,140,1886,51,1835,517,1318,562,10,552,115,437
Lucerne,1105,28,1077,357,720,1360,29,1331,393,938,148,8,140,64,76,941,19,922,265,657,271,2,269,64,205
Uri,134,5,129,33,96,184,5,179,40,139,8,1,7,3,4,136,3,133,33,100,40,1,39,4,35
Schwytz,416,22,394,134,260,522,25,497,155,342,51,4,47,28,19,360,18,342,100,242,111,3,108,27,81
Obwald,113,4,109,39,70,151,6,145,43,102,10,0,10,4,6,103,5,98,31,67,38,1,37,8,29
Nidwald,103,4,99,34,65,119,4,115,35,80,8,0,8,3,5,90,4,86,31,55,21,0,21,1,20
Zoug,307,5,302,61,241,375,5,370,76,294,38,0,38,8,30,256,2,254,57,197,81,3,78,11,67
,,,,,,,,,,,,,,,,,,,,,,,,,
Tessin,1771,36,1735,436,1299,2431,48,2383,518,1865,178,5,173,67,106,1637,25,1612,344,1268,616,18,598,107,491
,,,,,,,,,,,,,,,,,,,,,,,,,
Total,22821,797,22024,8547,13477,29100,860,28240,10052,18188,3091,166,2925,1554,1371,19741,534,19207,6727,12480,6268,160,6108,1771,4337
,,,,,,,,,,,,,,,,,,,,,,,,,
Région lémanique,4832,180,4652,1767,2885,6335,197,6138,2073,4065,659,31,628,357,271,4237,125,4112,1339,2773,1439,41,1398,377,1021
Vaud,2844,96,2748,912,1836,3770,105,3665,1079,2586,334,18,316,165,151,2548,66,2482,720,1762,888,21,867,194,673
Valais,838,59,779,397,382,1140,66,1074,487,587,107,7,100,55,45,738,45,693,317,376,295,14,281,115,166
Genève,1150,25,1125,458,667,1425,26,1399,507,892,218,6,212,137,75,951,14,937,302,635,256,6,250,68,182
,,,,,,,,,,,,,,,,,,,,,,,,,
Espace Mittelland,5318,222,5096,1940,3156,6741,239,6502,2276,4226,622,40,582,304,278,4676,150,4526,1575,2951,1443,49,1394,397,997
Berne,3248,115,3133,1029,2104,4056,120,3936,1181,2755,345,19,326,158,168,2866,77,2789,843,1946,845,24,821,180,641
Fribourg,655,34,621,277,344,857,37,820,331,489,78,5,73,42,31,583,25,558,218,340,196,7,189,71,118
Soleure,696,37,659,320,339,863,44,819,373,446,88,9,79,46,33,606,26,580,266,314,169,9,160,61,99
Neuchâtel,479,24,455,193,262,611,26,585,233,352,87,5,82,41,41,391,13,378,153,225,133,8,125,39,86
Jura,240,12,228,121,107,354,12,342,158,184,24,2,22,17,5,230,9,221,95,126,100,1,99,46,53
,,,,,,,,,,,,,,,,,,,,,,,,,
Suisse du Nord-Ouest,2624,80,2544,1033,1511,3187,83,3104,1184,1920,407,26,381,205,176,2201,47,2154,801,1353,579,10,569,178,391
Bâle-Ville,664,9,655,220,435,757,9,748,239,509,169,7,162,69,93,496,1,495,150,345,92,1,91,20,71
Bâle-Campagne,533,10,523,257,266,653,10,643,292,351,79,2,77,54,23,435,7,428,188,240,139,1,138,50,88
Argovie,1427,61,1366,556,810,1777,64,1713,653,1060,159,17,142,82,60,1270,39,1231,463,768,348,8,340,108,232
,,,,,,,,,,,,,,,,,,,,,,,,,
Zurich,3050,82,2968,1306,1662,3753,88,3665,1522,2143,556,15,541,297,244,2484,60,2424,986,1438,713,13,700,239,461
,,,,,,,,,,,,,,,,,,,,,,,,,
Suisse orientale,3197,118,3079,1138,1941,4130,129,4001,1347,2654,422,26,396,190,206,2698,76,2622,902,1720,1010,27,983,255,728
Glaris,107,6,101,20,81,161,6,155,29,126,15,1,14,4,10,92,5,87,13,74,54,.,54,12,42
Schaffhouse,187,3,184,81,103,233,3,230,99,131,26,.,26,17,9,160,3,157,67,90,47,.,47,15,32
Appenzell Rh.-Ext.,124,2,122,26,96,146,2,144,27,117,16,.,16,4,12,106,2,104,19,85,24,.,24,4,20
Appenzell Rh.-Int.,31,.,31,8,23,37,0,37,8,29,7,.,7,3,4,21,.,21,4,17,9,.,9,1,8
Saint-Gall,1303,50,1253,548,705,1603,53,1550,638,912,183,12,171,95,76,1104,29,1075,439,636,316,12,304,104,200
Grisons,844,33,811,205,606,1184,39,1145,253,892,92,5,87,27,60,686,22,664,154,510,406,12,394,72,322
Thurgovie,601,24,577,250,327,766,26,740,293,447,83,8,75,40,35,529,15,514,206,308,154,3,151,47,104
,,,,,,,,,,,,,,,,,,,,,,,,,
Suisse centrale,2155,75,2080,835,1245,2818,82,2736,1020,1716,257,20,237,122,115,1916,48,1868,687,1181,645,14,631,211,420
Lucerne,1076,35,1041,394,647,1384,37,1347,469,878,133,9,124,63,61,951,22,929,312,617,300,6,294,94,200
Uri,174,7,167,66,101,243,7,236,76,160,19,3,16,7,9,152,3,149,56,93,72,1,71,13,58
Schwytz,408,13,395,186,209,557,16,541,243,298,38,3,35,25,10,371,10,361,159,202,148,3,145,59,86
Obwald,128,7,121,37,84,167,8,159,47,112,14,1,13,3,10,117,5,112,36,76,36,2,34,8,26
Nidwald,101,6,95,44,51,113,6,107,47,60,13,1,12,7,5,83,5,78,34,44,17,.,17,6,11
Zoug,268,7,261,108,153,354,8,346,138,208,40,3,37,17,20,242,3,239,90,149,72,2,70,31,39
,,,,,,,,,,,,,,,,,,,,,,,,,
Tessin,1645,40,1605,528,1077,2136,42,2094,630,1464,168,8,160,79,81,1529,28,1501,437,1064,439,6,433,114,319
,,,,,,,,,,,,,,,,,,,,,,,,,
Total,23834,878,22956,9569,13387,30197,954,29243,11182,18061,3260,172,3088,1662,1426,20497,610,19887,7491,12396,6440,172,6268,2029,4239
,,,,,,,,,,,,,,,,,,,,,,,,,
Région lémanique,5187,186,5001,1935,3066,6898,199,6699,2261,4438,726,41,685,401,284,4553,125,4428,1446,2982,1619,33,1586,414,1172
Vaud,3058,97,2961,984,1977,4137,105,4032,1156,2876,359,18,341,180,161,2744,67,2677,756,1921,1034,20,1014,220,794
Valais,827,49,778,365,413,1143,52,1091,472,619,96,6,90,46,44,745,36,709,310,399,302,10,292,116,176
Genève,1302,40,1262,586,676,1618,42,1576,633,943,271,17,254,175,79,1064,22,1042,380,662,283,3,280,78,202
,,,,,,,,,,,,,,,,,,,,,,,,,
Espace Mittelland,5223,242,4981,2372,2609,6664,264,6400,2830,3570,655,50,605,336,269,4560,177,4383,1925,2458,1449,37,1412,569,843
Berne,3219,125,3094,1496,1598,3983,135,3848,1706,2142,375,29,346,203,143,2802,92,2710,1219,1491,806,14,792,284,508
Fribourg,601,49,552,260,292,849,56,793,356,437,66,5,61,33,28,558,39,519,217,302,225,12,213,106,107
Soleure,670,21,649,326,323,826,21,805,377,428,95,5,90,53,37,577,14,563,266,297,154,2,152,58,94
Neuchâtel,463,31,432,160,272,614,33,581,215,366,94,7,87,32,55,383,21,362,125,237,137,5,132,58,74
Jura,270,16,254,130,124,392,19,373,176,197,25,4,21,15,6,240,11,229,98,131,127,4,123,63,60
,,,,,,,,,,,,,,,,,,,,,,,,,
Suisse du Nord-Ouest,2738,83,2655,1058,1597,3266,93,3173,1187,1986,441,16,425,192,233,2265,58,2207,838,1369,560,19,541,157,384
Bâle-Ville,673,7,666,201,465,745,7,738,216,522,188,3,185,72,113,460,4,456,120,336,97,0,97,24,73
Bâle-Campagne,574,13,561,255,306,697,13,684,293,391,79,3,76,42,34,488,8,480,206,274,130,2,128,45,83
Argovie,1491,63,1428,602,826,1824,73,1751,678,1073,174,10,164,78,86,1317,46,1271,512,759,333,17,316,88,228
,,,,,,,,,,,,,,,,,,,,,,,,,
Zurich,3300,93,3207,1456,1751,3966,101,3865,1667,2198,579,17,562,310,252,2660,65,2595,1086,1509,727,19,708,271,437
,,,,,,,,,,,,,,,,,,,,,,,,,
Suisse orientale,3154,143,3011,1229,1782,4056,157,3899,1451,2448,409,20,389,201,188,2680,103,2577,961,1616,967,34,933,289,644
Glaris,124,5,119,48,71,159,5,154,55,99,10,1,9,7,2,113,3,110,41,69,36,1,35,7,28
Schaffhouse,187,5,182,85,97,210,5,205,92,113,30,1,29,19,10,148,4,144,63,81,32,0,32,10,22
Appenzell Rh.-Ext.,126,3,123,70,53,160,3,157,79,78,25,2,23,16,7,93,1,92,46,46,42,0,42,17,25
Appenzell Rh.-Int.,29,4,25,13,12,38,4,34,16,18,2,1,1,.,1,28,2,26,13,13,8,1,7,3,4
Saint-Gall,1263,56,1207,568,639,1552,59,1493,655,838,175,7,168,88,80,1071,41,1030,449,581,306,11,295,118,177
Grisons,825,34,791,200,591,1166,42,1124,270,854,89,2,87,29,58,687,25,662,158,504,390,15,375,83,292
Thurgovie,600,36,564,245,319,771,39,732,284,448,78,6,72,42,30,540,27,513,191,322,153,6,147,51,96
,,,,,,,,,,,,,,,,,,,,,,,,,
Suisse centrale,2393,93,2300,933,1367,2994,101,2893,1118,1775,269,18,251,147,104,2092,59,2033,756,1277,633,24,609,215,394
Lucerne,1178,42,1136,411,725,1458,45,1413,493,920,144,8,136,77,59,1019,25,994,328,666,295,12,283,88,195
Uri,172,6,166,75,91,222,6,216,88,128,12,0,12,6,6,159,4,155,63,92,51,2,49,19,30
Schwytz,485,24,461,220,241,628,25,603,272,331,52,4,48,34,14,427,17,410,179,231,149,4,145,59,86
Obwald,129,10,119,46,73,170,12,158,62,96,12,2,10,5,5,118,6,112,41,71,40,4,36,16,20
Nidwald,104,5,99,43,56,131,5,126,51,75,14,3,11,4,7,86,2,84,37,47,31,0,31,10,21
Zoug,325,6,319,138,181,385,8,377,152,225,35,1,34,21,13,283,5,278,108,170,67,2,65,23,42
,,,,,,,,,,,,,,,,,,,,,,,,,
Tessin,1839,38,1801,586,1215,2353,39,2314,668,1646,181,10,171,75,96,1687,23,1664,479,1185,485,6,479,114,365
,,,,,,,,,,,,,,,,,,,,,,,,,
Total,24606,859,23747,10314,13433,31084,925,30159,11939,18220,3256,145,3111,1764,1347,21341,620,20721,8123,12598,6487,160,6327,2052,4275
,,,,,,,,,,,,,,,,,,,,,,,,,
Région lémanique,5347,201,5146,2060,3086,7243,223,7020,2417,4603,722,23,699,418,281,4754,154,4600,1544,3056,1767,46,1721,455,1266
Vaud,3102,103,2999,981,2018,4305,116,4189,1163,3026,347,11,336,178,158,2810,76,2734,745,1989,1148,29,1119,240,879
Valais,838,61,777,442,335,1161,70,1091,558,533,108,4,104,60,44,753,53,700,374,326,300,13,287,124,163
Genève,1407,37,1370,637,733,1777,37,1740,696,1044,267,8,259,180,79,1191,25,1166,425,741,319,4,315,91,224
,,,,,,,,,,,,,,,,,,,,,,,,,
Espace Mittelland,5466,211,5255,2549,2706,6876,229,6647,2935,3712,661,36,625,360,265,4784,156,4628,2050,2578,1431,37,1394,525,869
Berne,3276,102,3174,1548,1626,4035,108,3927,1757,2170,385,22,363,200,163,2851,72,2779,1251,1528,799,14,785,306,479
Fribourg,698,52,646,283,363,938,58,880,359,521,75,8,67,39,28,645,34,611,245,366,218,16,202,75,127
Soleure,690,22,668,334,334,859,22,837,373,464,75,1,74,44,30,609,21,588,275,313,175,.,175,54,121
Neuchâtel,519,23,496,249,247,651,28,623,281,342,89,4,85,55,30,426,20,406,172,234,136,4,132,54,78
Jura,283,12,271,135,136,393,13,380,165,215,37,1,36,22,14,253,9,244,107,137,103,3,100,36,64
,,,,,,,,,,,,,,,,,,,,,,,,,
Suisse du Nord-Ouest,2859,67,2792,1119,1673,3338,68,3270,1230,2040,449,17,432,212,220,2361,44,2317,866,1451,528,7,521,152,369
Bâle-Ville,714,8,706,210,496,780,8,772,222,550,194,5,189,66,123,520,2,518,137,381,66,1,65,19,46
Bâle-Campagne,622,13,609,283,326,744,13,731,317,414,105,3,102,65,37,512,9,503,215,288,127,1,126,37,89
Argovie,1523,46,1477,626,851,1814,47,1767,691,1076,150,9,141,81,60,1329,33,1296,514,782,335,5,330,96,234
,,,,,,,,,,,,,,,,,,,,,,,,,
Zurich,3440,94,3346,1670,1676,4101,100,4001,1910,2091,557,15,542,338,204,2857,65,2792,1279,1513,687,20,667,293,374
,,,,,,,,,,,,,,,,,,,,,,,,,
Suisse orientale,3268,137,3131,1344,1787,4222,145,4077,1595,2482,391,26,365,196,169,2826,98,2728,1082,1646,1005,21,984,317,667
Glaris,126,4,122,53,69,165,4,161,64,97,13,2,11,7,4,110,2,108,40,68,42,.,42,17,25
Schaffhouse,191,3,188,83,105,237,3,234,101,133,22,.,22,10,12,172,3,169,71,98,43,.,43,20,23
Appenzell Rh.-Ext.,136,7,129,75,54,167,8,159,86,73,21,3,18,10,8,120,4,116,64,52,26,1,25,12,13
Appenzell Rh.-Int.,42,4,38,21,17,52,4,48,25,23,11,1,10,7,3,31,3,28,16,12,10,.,10,2,8
Saint-Gall,1322,43,1279,618,661,1602,45,1557,718,839,165,7,158,100,58,1111,37,1074,490,584,326,1,325,128,197
Grisons,791,41,750,233,517,1147,45,1102,295,807,93,7,86,27,59,671,26,645,183,462,383,12,371,85,286
Thurgovie,660,35,625,261,364,852,36,816,306,510,66,6,60,35,25,611,23,588,218,370,175,7,168,53,115
,,,,,,,,,,,,,,,,,,,,,,,,,
Suisse centrale,2444,103,2341,1000,1341,3051,108,2943,1189,1754,288,17,271,160,111,2133,72,2061,826,1235,630,19,611,203,408
Lucerne,1245,45,1200,471,729,1506,45,1461,545,916,146,6,140,77,63,1099,33,1066,395,671,261,6,255,73,182
